PLAYER_WYID,FIRSTNAME,LASTNAME,ROLECODE3,BIRTHDATE,SEASONNAME,SEASON_WYID,COMPETITIONNAME,COMPETITION_WYID,SEASON_WYID,PLAYER_WYID,MATCHES,MATCHESINSTART,MATCHESSUBSTITUTED,MATCHESCOMINGOFF,MINUTESONFIELD,MINUTESTAGGED,GOALS,ASSISTS,SHOTS,HEADSHOTS,YELLOWCARDS,REDCARDS,DIRECTREDCARDS,PENALTIES,LINKUPPLAYS,DUELS,DUELSWON,DEFENSIVEDUELS,DEFENSIVEDUELSWON,OFFENSIVEDUELS,OFFENSIVEDUELSWON,AERIALDUELS,AERIALDUELSWON,FOULS,PASSES,SUCCESSFULPASSES,SMARTPASSES,SUCCESSFULSMARTPASSES,PASSESTOFINALTHIRD,SUCCESSFULPASSESTOFINALTHIRD,CROSSES,SUCCESSFULCROSSES,FORWARDPASSES,SUCCESSFULFORWARDPASSES,BACKPASSES,SUCCESSFULBACKPASSES,THROUGHPASSES,SUCCESSFULTHROUGHPASSES,KEYPASSES,SUCCESSFULKEYPASSES,VERTICALPASSES,SUCCESSFULVERTICALPASSES,LONGPASSES,SUCCESSFULLONGPASSES,DRIBBLES,SUCCESSFULDRIBBLES,INTERCEPTIONS,DEFENSIVEACTIONS,SUCCESSFULDEFENSIVEACTION,ATTACKINGACTIONS,SUCCESSFULATTACKINGACTIONS,FREEKICKS,FREEKICKSONTARGET,DIRECTFREEKICKS,DIRECTFREEKICKSONTARGET,CORNERS,SUCCESSFULPENALTIES,SUCCESSFULLINKUPPLAYS,ACCELERATIONS,PRESSINGDUELS,PRESSINGDUELSWON,LOOSEBALLDUELS,LOOSEBALLDUELSWON,MISSEDBALLS,SHOTASSISTS,SHOTONTARGETASSISTS,RECOVERIES,OPPONENTHALFRECOVERIES,DANGEROUSOPPONENTHALFRECOVERIES,LOSSES,OWNHALFLOSSES,DANGEROUSOWNHALFLOSSES,XGSHOT,XGASSIST,XGSAVE,RECEIVEDPASS,TOUCHINBOX,PROGRESSIVERUN,OFFSIDES,CLEARANCES,SECONDASSISTS,THIRDASSISTS,SHOTSBLOCKED,FOULSSUFFERED,PROGRESSIVEPASSES,COUNTERPRESSINGRECOVERIES,SLIDINGTACKLES,GOALKICKS,DRIBBLESAGAINST,DRIBBLESAGAINSTWON,GOALKICKSSHORT,GOALKICKSLONG,SHOTSONTARGET,SUCCESSFULPROGRESSIVEPASSES,SUCCESSFULSLIDINGTACKLES,SUCCESSFULGOALKICKS,FIELDAERIALDUELS,FIELDAERIALDUELSWON,GKCLEANSHEETS,GKCONCEDEDGOALS,GKSHOTSAGAINST,GKEXITS,GKSUCCESSFULEXITS,GKAERIALDUELS,GKAERIALDUELSWON,GKSAVES,NEWDUELSWON,NEWDEFENSIVEDUELSWON,NEWOFFENSIVEDUELSWON,NEWSUCCESSFULDRIBBLES,LATERALPASSES,SUCCESSFULLATERALPASSES
643095,Mikail,Maden ,MID,2002-01-17,2025/2026,191620,1st Division,328,191620,643095,17,10,7,7,1003,1003,2,0,17,2,0,0,0,0,0,132,39,54,8,43,19,7,4,15,290,234,0,0,32,21,11,5,101,68,57,56,0,0,3,3,91,81,20,7,17,13,36,99,73,45,24,0,0,0,0,1,0,0,3,22,0,28,8,6,8,3,57,31,8,76,27,6,2.02,0.47,0,193,24,13,0,12,0,0,4,4,41,24,9,0,15,5,0,0,6,24,4,0,7,4,0,0,0,0,0,0,0,0,59,28,19,13,91,81
59010,Gudlaugur Victor,Pálsson,DEF,1991-04-30,2025/2026,191620,1st Division,328,191620,59010,11,9,0,2,986,986,0,1,3,1,0,0,0,0,0,129,59,37,6,11,5,59,36,2,489,421,0,0,80,50,7,4,177,126,29,27,6,1,1,1,231,224,65,31,2,2,44,83,70,12,7,0,0,0,0,0,0,0,0,0,0,22,12,6,4,1,118,28,2,92,34,8,0.52,0.28,0,309,8,4,2,29,0,0,7,4,79,48,2,3,14,5,3,0,1,55,1,3,59,36,0,0,0,0,0,0,0,0,77,24,5,2,231,224
794604,Søren Eg,Pedersen,DEF,2002-08-20,2025/2026,191620,1st Division,328,191620,794604,16,4,3,12,517,517,1,3,6,0,2,0,0,0,0,72,34,30,14,25,16,10,1,4,181,124,1,1,24,15,20,6,61,32,31,29,2,1,3,3,51,38,26,9,9,7,22,52,43,36,14,2,0,0,0,1,0,0,2,2,0,7,3,1,5,3,40,16,7,58,28,2,0.4,0.6,0,119,10,10,2,4,0,0,1,9,51,17,0,0,13,8,0,0,1,27,0,0,10,1,0,0,0,0,0,0,0,0,39,21,14,6,51,38
568923,Kelvin Pius,John,FWD,2003-06-10,2025/2026,191620,1st Division,328,191620,568923,18,18,5,0,1693,1693,7,3,42,10,1,0,0,0,15,302,100,54,5,125,63,82,23,14,363,268,1,0,17,14,49,10,63,40,104,93,0,0,7,7,112,81,13,7,53,45,31,85,62,145,65,0,0,0,0,1,0,12,7,37,0,41,9,4,12,7,53,34,8,188,61,5,7.54,1.16,0,253,83,41,18,11,2,0,0,7,47,36,0,0,7,4,0,0,20,29,0,0,82,23,0,0,0,0,0,0,0,0,112,31,49,35,112,81
165292,Mikkel,Wohlgemuth,MID,1995-06-04,2025/2026,191620,1st Division,328,191620,165292,17,15,2,2,1490,1490,6,1,26,1,5,0,0,3,0,203,81,61,15,46,20,63,31,23,1057,952,2,0,161,126,3,0,302,245,218,210,10,3,3,3,384,361,77,41,3,1,95,162,130,34,13,1,0,1,0,0,3,0,0,2,0,33,15,4,5,3,179,69,7,154,66,17,4.07,0.1,0,831,10,9,0,32,0,0,9,23,134,98,6,0,22,7,0,0,12,100,3,0,63,31,0,0,0,0,0,0,0,0,94,29,19,1,384,361
56017,Daniel,Stenderup,DEF,1989-05-31,2025/2026,191620,1st Division,328,191620,56017,18,18,2,0,1692,1692,0,1,7,4,1,0,0,0,0,219,98,93,27,41,23,45,26,9,885,715,1,1,157,96,20,7,414,298,62,54,12,7,3,3,336,303,138,62,6,6,82,182,151,34,14,0,0,0,0,0,0,0,0,1,0,40,22,4,3,3,208,41,5,172,76,15,1.02,0.09,0,574,10,16,0,36,0,0,11,17,185,79,7,23,40,20,23,0,1,121,4,23,45,26,0,0,0,0,0,0,0,0,129,62,19,5,336,303
82361,Matej,Delač,GKP,1992-08-20,2025/2026,191620,1st Division,328,191620,82361,18,18,0,0,1775,1775,0,0,0,0,2,0,0,0,0,15,13,2,1,4,3,9,9,0,349,297,0,0,36,17,0,0,234,182,0,0,1,0,0,0,104,104,159,109,0,0,40,43,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,87,0,0,72,24,3,0,0,18.14,197,0,0,0,13,0,1,0,5,127,10,1,93,2,1,32,61,0,102,0,74,0,0,9,15,58,22,0,9,9,43,13,1,3,0,104,104
579410,Victor,Rosendahl Dedes,DEF,2003-03-20,2025/2026,191620,1st Division,328,191620,579410,17,17,12,0,1327,1327,3,3,6,0,2,0,0,0,0,187,57,91,22,36,18,34,11,9,576,455,0,0,42,29,44,18,166,110,141,134,1,0,7,7,173,140,46,13,11,8,57,150,120,61,28,4,3,0,0,11,0,0,2,10,0,26,6,2,16,7,120,50,8,173,62,3,1.03,1.77,0,407,19,18,3,10,0,0,1,7,123,47,2,0,32,15,0,0,5,81,1,0,34,11,0,0,0,0,0,0,0,0,92,61,14,5,173,140
685728,Karlo,Lusavec,MID,2003-10-30,2025/2026,191620,1st Division,328,191620,685728,8,0,0,8,216,216,0,0,1,0,1,0,0,0,0,25,6,14,2,5,2,3,1,6,101,88,0,0,13,12,1,0,24,20,21,18,0,0,0,0,38,36,6,4,0,0,10,24,16,2,0,0,0,0,0,0,0,0,1,0,0,3,1,1,0,0,24,13,1,18,11,1,0,0,0,61,1,4,0,0,0,0,0,2,10,13,0,0,4,0,0,0,0,7,0,0,3,1,0,0,0,0,0,0,0,0,10,6,2,0,38,36
224165,Frederik,Gytkjær,FWD,1993-03-16,2025/2026,191620,1st Division,328,191620,224165,16,10,8,6,978,978,9,1,16,1,2,0,0,0,17,166,54,28,3,73,36,21,4,21,146,112,2,1,9,5,17,8,35,23,47,43,2,1,2,2,38,28,5,3,16,14,9,37,18,51,30,0,0,0,0,0,0,12,0,32,0,44,11,3,7,2,19,15,1,77,14,2,4.57,0.94,0,104,49,3,19,4,0,0,3,15,17,12,0,0,4,1,0,0,13,11,0,0,21,4,0,0,0,0,0,0,0,0,53,9,29,8,38,28
511743,Adrian,Kappenberger,GKP,1996-08-25,2025/2026,191620,1st Division,328,191620,511743,18,18,0,0,1751,1751,0,0,0,0,0,0,0,0,0,15,9,4,0,2,1,4,4,0,560,444,0,0,87,32,0,0,339,230,0,0,4,1,0,0,204,200,198,94,0,0,36,40,39,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,1,0,103,0,0,118,20,0,0,0.15,17.85,355,0,0,0,8,0,0,0,3,131,4,0,101,4,3,30,71,0,97,0,88,0,0,3,23,72,24,0,4,4,49,12,3,1,0,204,200
729780,Alagie,Saine,DEF,2003-01-20,2025/2026,191620,1st Division,328,191620,729780,16,10,4,6,1138,1138,2,1,16,6,4,0,0,0,0,232,91,62,11,85,41,51,30,13,442,343,0,0,67,42,32,17,149,95,81,79,3,0,12,12,129,105,47,22,36,22,49,112,89,84,41,0,0,0,0,0,0,0,7,3,0,34,9,12,14,12,90,20,3,143,51,8,1.97,1.5,0,309,33,37,4,16,2,0,1,14,106,36,1,0,25,12,0,0,6,70,1,0,51,30,0,0,0,0,0,0,0,0,112,39,34,18,129,105
1100439,Abdul,Moro,MID,2006-05-05,2025/2026,191620,1st Division,328,191620,1100439,15,15,9,0,1191,1191,0,1,11,0,4,0,0,0,0,221,85,96,30,78,35,19,9,20,684,615,1,0,108,86,1,1,187,147,113,112,4,1,1,1,275,255,63,39,18,15,65,173,147,31,17,0,0,0,0,0,0,0,0,5,0,28,11,3,5,1,153,76,4,106,59,5,0.56,0.27,0,490,3,11,0,12,0,0,5,8,103,88,12,0,24,16,0,0,1,79,7,0,19,9,0,0,0,0,0,0,0,0,121,70,31,15,275,255
619657,Sebastian,Larsen,DEF,2004-05-25,2025/2026,191620,1st Division,328,191620,619657,16,16,0,0,1550,1550,0,3,18,6,7,0,0,0,0,314,113,119,35,82,37,67,21,18,646,494,1,0,113,71,29,12,279,184,98,90,10,2,8,8,169,145,93,36,21,15,88,219,186,69,28,0,0,0,0,0,0,0,2,8,0,46,20,9,13,8,167,48,6,212,80,18,1.28,1.7,0,446,34,24,2,31,0,0,8,19,141,71,12,0,40,25,0,0,6,90,10,0,67,21,0,0,0,0,0,0,0,0,159,86,32,10,169,145
625600,Mads,Bomholt,MID,2005-12-30,2025/2026,191620,1st Division,328,191620,625600,18,18,6,0,1576,1576,2,2,19,0,3,0,0,0,0,305,132,109,27,135,78,24,12,21,798,664,1,0,97,63,24,6,226,144,204,197,6,2,10,10,218,196,53,21,40,31,55,164,125,84,37,3,1,0,0,6,0,0,9,9,0,37,15,6,14,10,128,66,10,194,65,8,1.16,1.14,0,581,24,40,4,9,2,3,5,23,88,79,0,0,26,14,0,0,3,60,0,0,24,12,0,0,0,0,0,0,0,0,161,70,64,28,218,196
568373,Rasmus,Brodersen,DEF,2002-03-27,2025/2026,191620,1st Division,328,191620,568373,14,10,5,4,946,946,0,1,6,0,0,0,0,0,1,156,63,58,9,46,29,26,11,10,258,179,0,0,33,15,27,12,91,47,52,51,4,0,3,3,81,61,43,13,19,14,40,100,83,52,27,14,6,2,1,19,0,1,5,9,0,26,14,5,9,3,69,32,6,114,37,8,0.64,2.04,0,167,14,13,1,17,2,0,4,14,63,26,2,0,15,9,0,0,2,39,2,0,26,11,0,0,0,0,0,0,0,0,93,41,27,13,81,61
453319,Magnus,Kirchheiner,MID,2001-08-12,2025/2026,191620,1st Division,328,191620,453319,17,12,8,5,1130,1130,2,3,16,0,1,0,0,0,0,192,79,69,16,75,46,14,3,9,807,698,1,1,125,95,15,3,221,163,146,140,10,4,4,4,289,258,72,41,16,15,40,114,89,48,24,6,3,1,1,12,0,0,0,1,0,34,14,3,6,4,99,52,9,147,48,5,0.83,1.03,0,623,21,30,1,9,1,0,1,23,88,65,5,0,14,9,0,0,7,66,2,0,14,3,0,0,0,0,0,0,0,0,100,44,39,13,289,258
766591,Emil,Larsen,DEF,2007-10-08,2025/2026,191620,1st Division,328,191620,766591,2,0,0,2,26,26,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,20,15,0,0,0,0,2,2,3,1,5,4,0,0,0,0,6,5,1,0,0,0,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6,5,2,8,2,0,0,0,0,13,1,1,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,6,5
1100458,Yamirou,Ouorou,FWD,2006-06-12,2025/2026,191620,1st Division,328,191620,1100458,13,1,1,12,388,388,0,0,7,0,3,1,0,0,3,77,22,17,3,41,11,8,3,6,105,87,0,0,5,3,7,2,10,5,42,39,0,0,0,0,32,28,3,2,15,6,6,24,16,29,7,0,0,0,0,2,0,3,5,2,0,11,5,4,1,0,21,8,1,40,13,1,1.28,0.35,0,75,17,11,3,2,0,0,0,3,13,13,1,0,2,0,0,0,2,7,0,0,8,3,0,0,0,0,0,0,0,0,27,9,10,3,32,28
552251,Magnus,Saaby,MID,2003-02-03,2025/2026,191620,1st Division,328,191620,552251,18,18,9,0,1491,1491,1,0,11,0,3,0,0,0,0,213,83,85,15,70,37,33,18,27,985,878,3,1,110,89,11,5,294,242,172,169,7,4,3,3,341,317,42,21,21,12,58,147,108,46,18,0,0,0,0,1,0,0,2,4,0,25,13,7,8,3,113,53,7,155,65,9,0.55,0.43,0,763,11,28,0,19,2,0,0,22,122,68,4,0,19,9,0,0,2,90,2,0,33,18,0,0,0,0,0,0,0,0,113,46,36,10,341,317
497703,Roko,Baturina,FWD,2000-06-20,2025/2026,191620,1st Division,328,191620,497703,9,6,6,3,500,500,4,0,16,3,0,0,0,0,6,146,46,6,1,66,21,50,17,3,80,59,1,0,6,4,2,0,17,9,20,18,1,0,1,1,24,19,1,1,8,6,3,9,7,27,15,0,0,0,0,0,0,3,1,3,0,24,7,11,2,1,10,7,2,77,15,0,3.03,0.04,0,55,20,2,2,1,0,0,1,9,4,9,0,0,0,0,0,0,11,2,0,0,50,17,0,0,0,0,0,0,0,0,45,4,17,4,24,19
750363,Alexander Lien,Håpnes,MID,2001-08-26,2025/2026,191620,1st Division,328,191620,750363,16,13,4,3,1263,1263,0,0,3,0,2,1,0,0,0,219,65,102,14,51,28,27,12,19,569,478,1,0,84,53,2,0,166,109,112,107,7,0,1,1,198,182,44,16,8,7,43,148,108,14,6,0,0,0,0,0,0,0,1,16,0,39,11,5,2,1,120,37,5,117,42,5,0.51,0.04,0,373,6,10,0,14,0,0,3,14,70,70,3,0,22,9,0,0,2,49,2,0,27,12,0,0,0,0,0,0,0,0,108,62,23,4,198,182
679654,Noah Kretzschmar,Nielsen,FWD,2007-08-12,2025/2026,191620,1st Division,328,191620,679654,3,0,0,3,59,59,0,0,0,0,0,0,0,0,0,11,2,2,0,4,0,1,1,2,7,5,0,0,1,1,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,1,1,0,6,0,0,0,0.05,0,5,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0
483956,Kasper,Lunding Jakobsen,MID,1999-07-17,2025/2026,191620,1st Division,328,191620,483956,14,7,3,7,752,752,0,1,10,0,2,0,0,0,10,117,53,25,7,78,43,3,0,4,202,166,0,0,3,2,19,7,21,14,98,91,0,0,5,5,48,35,3,0,46,32,6,31,24,75,30,5,3,1,0,11,0,6,7,15,0,11,3,3,13,5,20,14,6,62,16,4,0.58,1.43,0,154,26,43,5,2,0,0,0,4,16,12,0,0,3,2,0,0,4,9,0,0,3,0,0,0,0,0,0,0,0,0,52,18,31,19,48,35
551696,Andreas,Troelsen,DEF,2003-05-31,2025/2026,191620,1st Division,328,191620,551696,18,18,1,0,1720,1720,0,0,8,2,3,0,0,0,0,226,97,93,20,39,18,47,27,16,1160,1032,1,1,174,136,13,2,440,358,86,84,3,1,1,1,526,497,121,74,6,6,93,186,152,28,12,2,1,2,1,1,0,0,0,1,0,47,32,4,10,1,217,54,6,195,72,11,0.94,0.33,0,853,15,14,0,50,1,1,9,7,200,89,0,52,30,11,52,0,4,164,0,52,47,27,0,0,0,0,0,0,0,0,134,59,16,5,526,497
609868,Poul,Kallsberg,FWD,2003-02-04,2025/2026,191620,1st Division,328,191620,609868,11,7,7,4,535,535,2,1,9,2,1,0,0,0,6,97,29,28,2,47,20,14,5,7,154,120,0,0,12,6,3,1,39,22,42,38,0,0,1,1,40,34,7,4,6,6,19,47,36,18,11,0,0,0,0,1,0,5,0,5,0,8,2,3,1,1,18,7,1,66,25,0,1.04,0.3,0,121,10,3,1,1,0,0,1,11,20,7,0,0,1,0,0,0,5,12,0,0,14,5,0,0,0,0,0,0,0,0,39,17,15,5,40,34
602506,Osman,Abdulkadir Addo,FWD,2004-03-31,2025/2026,191620,1st Division,328,191620,602506,15,7,7,8,754,754,1,1,18,0,1,0,0,0,17,214,65,50,10,130,48,8,1,7,237,186,1,1,19,14,11,4,58,40,67,56,2,1,6,6,72,61,8,4,44,26,17,67,46,74,31,0,0,0,0,0,0,13,1,16,0,26,6,5,14,6,28,19,4,107,30,2,1.62,1.02,0,193,28,19,2,3,0,0,0,12,39,13,0,0,10,3,0,0,8,30,0,0,8,1,0,0,0,0,0,0,0,0,71,29,35,18,72,61
279693,Aris,Vaporakis,GKP,1995-01-06,2025/2026,191620,1st Division,328,191620,279693,10,10,0,0,974,974,0,0,0,0,0,0,0,0,0,12,7,2,1,2,1,6,4,0,471,416,0,0,15,3,0,0,238,189,0,0,3,0,0,0,206,200,109,62,0,0,30,32,31,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,83,0,0,60,30,3,0,0,12.36,304,0,0,0,5,0,0,0,2,81,15,0,30,2,1,18,12,0,47,0,27,0,0,1,18,45,20,0,6,4,27,7,1,1,0,206,200
1051707,Jesper,Cornelius,FWD,2001-06-26,2025/2026,191620,1st Division,328,191620,1051707,17,9,9,8,783,783,3,1,24,5,0,0,0,0,9,223,74,36,7,112,42,49,14,7,121,91,0,0,5,4,7,2,27,20,35,28,0,0,2,2,30,26,1,1,35,21,17,53,40,66,28,0,0,0,0,0,0,4,2,35,0,26,11,8,6,2,26,18,2,100,21,2,4.3,1.14,0,96,48,15,3,5,1,1,0,10,15,15,0,0,4,1,0,0,10,12,0,0,49,14,0,0,0,0,0,0,0,0,74,23,26,16,30,26
367924,Fredrik,Krogstad,MID,1995-06-06,2025/2026,191620,1st Division,328,191620,367924,18,18,4,0,1619,1619,0,1,10,0,4,0,0,0,0,271,99,121,25,60,28,51,30,34,850,728,1,0,134,100,14,7,307,232,120,114,6,1,3,3,277,251,67,37,8,7,75,202,149,33,14,0,0,0,0,0,0,0,1,7,0,39,16,9,10,3,195,94,13,177,76,16,0.38,0.65,0,545,9,3,0,19,0,0,5,16,131,119,6,0,38,16,0,0,0,86,4,0,51,30,0,0,0,0,0,0,0,0,141,68,27,7,277,251
382384,Carl,Björk,FWD,2000-01-19,2025/2026,191620,1st Division,328,191620,382384,18,17,7,1,1576,1576,4,0,34,8,0,0,0,0,37,293,94,57,7,137,63,37,9,11,312,263,0,0,19,14,7,0,49,37,99,92,0,0,9,9,89,72,3,3,28,19,30,87,63,69,26,0,0,0,0,0,0,25,11,29,0,62,15,12,16,9,40,20,4,131,50,5,4.63,1.66,0,227,54,35,4,2,0,0,4,24,23,28,0,0,7,3,0,0,16,15,0,0,37,9,0,0,0,0,0,0,0,0,100,33,43,10,89,72
612342,Jeffrey Papayaw,Adjei-Broni,FWD,2004-04-15,2025/2026,191620,1st Division,328,191620,612342,7,4,4,3,299,299,0,0,0,0,0,0,0,0,1,82,29,23,7,32,14,10,3,8,73,59,1,0,3,1,4,1,18,9,24,24,1,0,1,1,17,17,2,1,10,7,4,28,21,15,8,0,0,0,0,1,0,0,1,4,0,17,5,1,2,1,16,7,1,27,8,1,0,0.2,0,52,7,7,2,1,1,0,0,6,9,10,1,0,4,3,0,0,0,5,1,0,10,3,0,0,0,0,0,0,0,0,40,16,16,7,17,17
814415,Alexander,Nathan,MID,2006-03-10,2025/2026,191620,1st Division,328,191620,814415,1,0,0,1,8,8,0,0,0,0,0,0,0,0,0,2,1,0,0,2,1,0,0,0,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609861,Martin,Agnarsson,DEF,2003-12-07,2025/2026,191620,1st Division,328,191620,609861,18,18,3,0,1705,1705,4,3,15,1,3,0,0,0,0,269,108,64,11,131,73,33,11,12,621,488,0,0,44,32,68,15,153,105,197,188,0,0,4,4,141,97,38,15,50,38,62,129,102,133,53,10,6,0,0,21,0,0,6,5,0,41,13,12,13,4,102,21,2,190,67,13,3.21,2.51,0,494,55,32,2,19,0,1,3,27,69,34,3,0,21,11,0,0,7,36,1,0,33,11,0,0,0,0,0,0,0,0,121,37,60,31,141,97
620816,Peter,Langhoff,MID,2004-01-02,2025/2026,191620,1st Division,328,191620,620816,18,18,4,0,1706,1706,0,3,6,0,2,0,0,0,1,349,142,144,42,105,52,54,25,18,1004,883,7,4,175,147,11,2,321,254,151,143,13,6,3,3,315,293,32,11,23,17,84,238,189,47,20,0,0,0,0,0,0,1,0,14,0,46,23,4,13,3,198,92,16,160,53,5,0.18,1.17,0,714,19,23,0,25,3,1,3,18,130,125,10,0,36,17,0,0,1,112,8,0,54,25,0,0,0,0,0,0,0,0,186,95,43,13,315,293
449603,Oliver,Friis Dorph,DEF,2004-01-06,2025/2026,191620,1st Division,328,191620,449603,1,0,0,1,3,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
500251,Jonathan,Risbjerg Ægidius,GKP,2002-04-22,2025/2026,191620,1st Division,328,191620,500251,18,18,0,0,1770,1770,0,0,0,0,1,0,0,0,0,19,15,2,1,4,4,9,9,0,606,463,0,0,102,38,0,0,383,249,0,0,9,2,0,0,202,193,267,134,0,0,36,39,39,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,100,0,0,131,21,3,0,0,18.72,385,0,0,0,15,0,0,1,6,172,5,1,43,1,1,21,22,0,120,0,41,0,0,7,20,78,33,0,9,9,58,16,2,4,0,202,193
682103,Gustav,Bjerge,DEF,2006-04-11,2025/2026,191620,1st Division,328,191620,682103,7,2,0,5,302,302,0,0,2,1,1,0,0,0,0,55,25,18,4,0,0,27,14,0,255,230,0,0,34,24,0,0,78,58,13,13,5,1,1,1,129,125,46,28,0,0,20,38,33,2,0,0,0,0,0,0,0,0,0,2,0,10,7,2,0,1,51,7,2,43,17,4,0.09,0,0,188,4,1,1,11,0,0,4,0,46,20,0,0,11,8,0,0,0,34,0,0,27,14,0,0,0,0,0,0,0,0,34,13,0,0,129,125
271763,Lasse,Thomsen,MID,1994-05-27,2025/2026,191620,1st Division,328,191620,271763,1,0,0,1,22,22,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,3,1,0,8,7,0,0,0,0,0,0,5,4,1,1,0,0,0,0,1,1,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
620381,Abdul,Hakim Sulemana,FWD,2005-02-19,2025/2026,191620,1st Division,328,191620,620381,5,0,0,5,174,174,0,0,3,0,1,0,0,0,2,67,22,6,2,43,16,10,1,3,48,39,0,0,5,3,4,2,7,4,22,18,0,0,1,1,12,10,0,0,8,5,3,9,5,15,10,0,0,0,0,0,0,0,0,7,0,8,3,1,2,1,6,5,1,27,5,0,0.31,0.09,0,36,4,3,1,0,0,0,0,4,8,5,0,0,0,0,0,0,3,5,0,0,10,1,0,0,0,0,0,0,0,0,19,2,13,5,12,10
400359,Christian,Tue Jensen,MID,2000-03-09,2025/2026,191620,1st Division,328,191620,400359,18,17,10,1,1521,1521,5,0,38,3,0,0,0,1,25,211,70,69,11,78,33,38,10,14,373,285,3,2,44,30,16,9,116,74,71,66,2,1,1,1,110,89,17,11,18,15,43,114,81,75,34,7,3,4,1,5,1,22,2,21,0,26,16,4,6,1,90,54,7,142,56,6,4.05,0.8,0,255,28,14,4,11,0,2,5,22,65,49,2,0,21,10,0,0,14,35,1,0,38,10,0,0,0,0,0,0,0,0,87,36,25,9,110,89
241854,Filip,Lesniak,MID,1996-05-14,2025/2026,191620,1st Division,328,191620,241854,10,3,1,7,440,440,0,0,2,0,0,0,0,0,0,42,8,15,2,5,3,13,3,3,238,212,0,0,37,26,1,0,76,59,26,26,2,0,0,0,96,90,16,6,2,2,6,24,21,5,2,0,0,0,0,0,0,0,0,2,0,9,0,3,2,0,37,19,5,30,13,2,0.52,0.01,0,176,2,0,0,1,0,0,1,1,35,25,3,0,4,2,0,0,0,25,1,0,13,3,0,0,0,0,0,0,0,0,18,12,3,2,96,90
477601,Ivan,Miličević,DEF,1998-07-16,2025/2026,191620,1st Division,328,191620,477601,16,14,10,2,1235,1235,0,3,21,1,2,0,0,0,0,194,90,74,18,72,41,29,20,8,457,311,0,0,56,27,94,35,149,82,73,68,3,2,14,14,168,112,61,28,32,28,41,122,100,147,61,18,7,4,2,31,0,0,6,6,0,19,11,6,23,14,82,38,2,179,38,8,0.86,3.17,0,343,17,25,1,21,1,1,2,9,125,37,7,0,26,17,0,0,6,89,4,0,29,20,0,0,0,0,0,0,0,0,114,52,31,20,168,112
814404,Tobias Vedel,Blidegn,MID,2005-03-08,2025/2026,191620,1st Division,328,191620,814404,3,0,0,3,98,98,0,0,1,0,0,0,0,0,0,21,5,7,0,9,3,1,1,1,26,17,0,0,2,0,0,0,7,3,7,5,0,0,0,0,5,5,1,0,0,0,5,12,8,1,0,0,0,0,0,0,0,0,2,4,0,4,1,0,2,0,4,2,1,9,3,0,0.56,0.14,0,17,1,3,0,2,0,0,0,3,4,4,0,0,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,7,3,2,0,5,5
544678,Runar,Hauge,FWD,2001-09-01,2025/2026,191620,1st Division,328,191620,544678,11,2,2,9,446,446,0,1,7,1,1,0,0,0,3,86,29,22,2,37,18,13,3,6,159,123,2,1,11,8,12,4,22,14,50,45,3,1,4,3,53,33,6,3,10,6,11,34,23,31,9,6,1,1,0,11,0,3,0,20,0,14,6,4,4,4,21,14,1,59,18,1,0.28,0.41,0,116,12,7,1,2,1,0,0,7,14,12,1,0,5,2,0,0,1,7,0,0,13,3,0,0,0,0,0,0,0,0,36,11,16,3,53,33
